ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0042COCAR;5200503008;0;0;0;0;0;0;260,8;0;0;0;0;0
2019;C0042COCAR;5200504002;5839,15;0;0;0;0;0;0;0;0;0;0;0
2019;C0042COCAR;5200504010;0;0;0;0;0;0;0;0;0;240;0;0
2019;C0042COCFI;5200201001;24278,56;32018,01;31929,99;30351,93;32832,58;34076,9;36656,92;34167,64;34592,44;37065,47;34844,77;25787,5
2019;C0042COCFI;5200201002;21,08;63,86;228,81;100,44;1780,18;16,76;41,89;122,4;20,04;24,69;20,25;23,89
2019;C0042COCFI;5200201003;0;0;0;0;317,3;0;0;137,65;0;0;0;0
2019;C0042COCFI;5200203001;3108,89;5707,1;3782,59;1850,01;3869,99;5637,82;4340,14;6381,12;4088,75;4067,62;4227,01;3904,6
2019;C0042COCFI;5200203002;1477,39;2014,6;1335,25;653,04;628,09;800,55;1549,24;554,72;235,84;1435,88;-1828,48;-3092,2
2019;C0042COCFI;5200204001;2316,46;3012,48;2679,91;2134,17;2955,48;3552,41;3195,89;4049,71;1491,77;3050,75;3170,31;4745,18
2019;C0042COCFI;5200204002;817,66;1063,37;946,03;753,32;689,1;1254;1128,11;1404,93;806,15;1076,9;2346,85;-9361,68
2019;C0042COCFI;5200205001;7906,89;8551,43;8779,33;8403;9707,9;10088,41;10045;10424,02;10381,78;9965,49;10458,24;19738,52
